"id","SrcDatabase","Title","Author","Organ","Source","Keyword","Summary","Year","Volume","Period","URL"
"shxyj137","期刊","数学的性别——性别观念对初中生数学水平的影响","谢桂华; 刘昕毓","中国人民大学社会学系、社会学理论与方法研究中心;北京市朝阳区小红门乡政府;","社会学研究","性别差异;;数学能力;;刻板印象;;男孩偏好","本文使用中国教育跟踪调查(CEPS)的数据资料,从个体、家庭、学校和地区四个层次探讨了性别观念对女生数学能力的影响。研究发现,学生和家长对性别角色的刻板认知对男女生的数学能力都有显著的影响,对男生具有正面的促进作用,对女生则产生了抑制作用;但性别刻板印象威胁并未对女生产生负面影响。此外,家庭子女的数量与性别结构与当地的性别比等因素对男生和女生的数学水平都不具显著影响。因此,影响女生数学学习的主要因素在于女性自身以及家庭对于性别与数学关系的刻板印象认知,而非重男轻女的传统观念与行为。",2021,36,4,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8XAwWIUEIe6Zy-W7gCacFKfhG2n-8M2Y3nkhnGtIwVR6wmvw1Xvl-Zljt2pWYxoB0G0UVnTUEiXCVy6tWYOQ0WI3HerPUee6YTRgZchu1FktQbT5hEkXwJycwc9WPEal5JIyOL726kDQ==&uniplatform=NZKPT&language=CHS"
"shxyj138","期刊","分野与贯通：中国社会思想史与中国共产党社会思想史","宋学勤; 李青青","中国人民大学马克思主义学院、北京市高校思想政治理论课高精尖创新中心;中国人民大学马克思主义学院;","社会学研究","中国社会思想史;;社会思想;;中国共产党社会思想史;;社会主义社会","加强对作为当代中国社会思想起点和重心的中共社会思想史的研究,是拓展中国社会思想史研究的内在学术需求和回应当代中国社会发展实际的客观现实需求。开展中共社会思想史研究,有必要在吸收和借鉴中国社会思想史研究积累的丰富资源的基础上,从中共社会思想与当代中国社会之间相互形塑的总体性特征出发,围绕社会主义社会的构建、运行与秩序这一主线,将其发展流变置于古今中外的时空方位中进行诠释,以推动中国社会思想史与中共社会思想史的贯通和发展,进而为构建有中国特色的社会思想史学科体系、学术体系、话语体系提供理论支撑。",2021,36,4,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8C8RpLxusH4c0Hzzf5wxa5v2n-h2ge1SikpRtzmhG0JepEVAaS_rmPHl0SlsPHJYKiD2B4D56zDc8IHzI7H_t2N40Lc_y9OaxQ61JlA2ItCSMmimw_fRzucx643dUly1j24WNACHMhsA==&uniplatform=NZKPT&language=CHS"
"shxyj139","期刊","建党百年与新时代中国特色社会学学科建设——中国社会学会学党史专题会议暨新发展阶段理论体系建设研究高端论坛综述",NA,NA,"社会学研究",NA,"<正>2021年是中国共产党成立100周年。100年来,中国共产党带领全国人民不断探索,走出了一条具有中国特色的社会主义现代化道路,这一历程丰富和拓展了人们对社会主义现代化建设的实践经验和理论认识。中国特色社会主义现代化建设的伟大成就,深深镌刻在中国共产党百年奋进的光辉史册中。在中国共产党带领全国人民不断探索的百年历史中,中国的社会学者始终深入各地开展田野调查,总结提炼中国经济社会的发展经验,积极构建基于中国经验的概念、理论和知识体系,",2021,36,4,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8qwhHzqWEPjV7J9HrSGVbjX9EMqTIfUnsaBjiLn8f85FF0PGAkU9zaOjNbp0fNoKTtlV3twLLAyYDNL2xi7bTwEKY0wk_96hIFSndIN0CpDzRZpJRB_Zb16F4R1fdld466w2SPscthOA==&uniplatform=NZKPT&language=CHS"
"shxyj140","期刊","差序格局、圈子现象与社群社会资本","尉建文; 陆凝峰; 韩杨","北京师范大学中国社会管理研究院/社会学院;中国平安银行股份有限公司南宁分行;香港中文大学赛马会公共卫生及基层医疗学院;","社会学研究","差序格局;;圈子现象;;社群社会资本;;社会网络分析","中国社会结构中的""差序格局""是社会资本本土化研究的社会基础,社群中的""圈子现象""则是社会资本本土化研究的组织基础。中国社会的人际关系在个体层面呈现出以""己""为中心的差序格局,在社群层面则呈现出以精英(能人)为中心的圈子特征。基于此,本研究尝试提出一套符合中国社会情境的社群社会资本的概念和测量方法。基于典型案例的比较,研究采用社会网络分析技术,从信任、结构和资源三个维度,构建出四种社群社会资本的理想类型,发展出三个指标来度量社群社会资本。研究发现,社群精英能否相互信任形成稳定的圈子,社群精英是否在社会网络中处于中心位置,社群精英能否跨越社群内部各个小圈子,这三项指标能够反映中国社会文化背景下社群社会资本的意涵。",2021,36,4,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r-M77L66Y93zogFJvP947V-HrNdywvqG8OHLAEq1uXUaVCl5LCnv-fdu36u8efqz-EVvF1j0zrIqZogOjpx5MI0wiOXWKQsqjuo4Qz2uMNoWmwF6otVOD_WuxrodnUGWwDDzH8xYpgTeA==&uniplatform=NZKPT&language=CHS"
"shxyj141","期刊","控制与合法化——中国私营企业建立党组织的机制分析","朱斌; 苗大雷; 王修晓","中国人民大学社会学理论与方法研究中心;华中科技大学社会学院;中央财经大学社会与心理学院;","社会学研究","非效率逻辑;;控制;;合法化;;非公党建","为更好发挥非公经济的作用,党和政府近年来大力推进私营企业党建工作。本研究表明,私营企业党组织建设是控制逻辑和合法化逻辑共同作用的结果。个人决策企业与家族企业强调内部控制,建立党组织概率更低,而对政府资源依赖性更高的企业更可能成立党组织。在合法化逻辑下,私营企业的党组织覆盖率不断增加,不同企业之间的差异逐渐缩小。这种趋同的结果既是因为国家的有力推动,也是因为私营企业主的认知框架经过形塑后的主动改变和模仿。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8eJ5MINQTGOfPPlv1mCbWo3EZCxzKB0rhblTZNwY1ta0SIVZkD8U-_wKpe5HbAKeio7Wivp1mj_q6r_KPdZimrdF5NvZl-5c8W1Ga79pIFCz1zNoGF_XqC43J2X2RQmH4ES81Z4GFnGA==&uniplatform=NZKPT&language=CHS"
"shxyj142","期刊","国家工业理解能力：基于中国铁路机车与汽车产业的比较研究","封凯栋; 姜子莹; 赵亭亭","北京大学政府管理学院;河北经贸大学公共管理学院;","社会学研究","国家工业理解能力;;国家工业管理结构;;铁路机车产业;;汽车产业;;技术标准","本文采用信息的视角来剖析""国家工业理解能力"",即国家通过特定结构从工业中获取信息,进而建构其理解工业活动的能力。这一能力为国家发展有效的产业政策提供了知识基础。国家在特定产业中的管理结构是否能长期存续、是否能实现对工业功能的有效覆盖是该问题的关键。本文通过比较1949-2005年的中国铁路机车和汽车产业对以上观点进行了检验,由此把人们对国家能力的关注从政策制定与执行前移至政策决策的信息基础,为相关研究提供新的视角。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8mEcqaPuyOw0FzM6NBqkldaze_NrPgxFzthabl6VtBn-GIksL-jhE6n9sWhkO1PkCLcao9i36iksjN43lUMoGDKToARyzPSsLpRs_itZ718oosjoi44w3uEOZ1r0mMbwg0x5fAT_nUXA==&uniplatform=NZKPT&language=CHS"
"shxyj143","期刊","制度优势与治理效能：脱贫攻坚的组织动员","符平; 卢飞","华中师范大学社会学院;中南民族大学民族学与社会学学院;","社会学研究","制度优势;;治理效能;;脱贫攻坚;;组织动员","本文从组织动员视角,通过呈现与分析脱贫攻坚中涉及动员的各种制度、过程、策略与技术,揭示了在贫困治理领域我国的制度优势转化为治理效能提升的过程与机制。研究认为,层次鲜明、梯次接续的组织动员机制在治理结构上构建了党政科层组织的内部条块以及国家、市场与社会之间的功能性耦合关系,在治理机制上形成了单中心的治理权力与多元治理主体协同行动的共存与实践。组织动员的多重机制重塑了贫困治理中的中央与地方关系、基层政权内部关系、基层政权与乡村社会关系,而治理结构和治理机制的双重创新则激活了贫困治理的国家能力与社会潜力,共同为提升治理效能奠定了坚实基础。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8jdDRXvP2Pnpfu_VQQQpWQCZG23yrrNUXm7EIVCUPrIjB8GICoTMSlro6UwVn42K4oKDkY5SKY23JEXGhm1Z9cQwp-B5LgW8ByNsSD0ET2QnqTLI9V8Y1khSdZFVelXFU_GC1OBgOdYg==&uniplatform=NZKPT&language=CHS"
"shxyj144","期刊","从理想到现实：“涨价归公”的实践与困境","郭亮","华中科技大学法学院;","社会学研究","涨价归公;;土地制度;;土地开发","由地方政府垄断农村土地增值收益的制度安排被认为实现了""涨价归公""。本文认为,这一制度安排不仅不符合""涨价归公""的一般制度形态,与其类似的某些特征也是国家在实施耕地保护和城市化发展战略中所产生的制度意外。而且,这一制度安排因为内含着中央与地方博弈的空间和法律体系的冲突而具有不稳定性。一旦用""涨价归公""的话语为其正名,将使其获得价值合理性,对集体土地进行更大幅度的赋权让利改革将面临合法性困境。作为一种理论学说和社会想象,土地涨价归公话语的持续存在显示出中国土地制度转型的复杂性。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8HfCeoe7fYUpTak8qD8vK4b5rihVbET_HXgdESIwClb0r05g17O9uC-0Jn9lpjST7MM5do9gtDAXVwzsJIIy1Y64XoJ2vmpJHcc3gU4-c7v-Gj1VANc5vE4TJEQHU7P0TXcGhNdrMqjA==&uniplatform=NZKPT&language=CHS"
"shxyj145","期刊","地方身份的规划叙事——一个乡镇城市化的案例","李阿琳","北京工业大学文法学部社会学系;","社会学研究","城市规划;;身份叙事;;乡镇城市化;;尺度政治","本文梳理了城市规划在由国家主导的城市化中的三种角色及其作用,并以B镇为例,讨论了规划通过未来谋划和领土治理的显在技术进行身份叙事的潜在功能。由于地方身份意味着发展的权力与资源,B镇运用规划及其四个特征进行身份叙事,获得了上级政府、市场和社会的认同,进而突破国家对建设用地的控制、建设资金的不足和农民对征地的抗议等诸多困境,成功实现了城市化。以身份叙事为特征的规划也因此成为基层政府谋求发展的权力工具。综合社会学、地理学与城市规划的相关研究,本文指出,运用规划进行身份叙事成为地方在尺度化过程与尺度政治中的一种重要策略。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r9Bqx3_GszTtfI_KWWghVGmS5q0lmXGRfrMwR8vtiz7MxMkP5le4vtZJJci6l0ir-v5wpoy450TSbv8fSfMuryR0jdLQk3SXABOsSMA-oUlSXKuoqp-8NF-m_b7kyqtrHKjw5AaSrYHQw==&uniplatform=NZKPT&language=CHS"
"shxyj146","期刊","从收入到资产：中国城市居民的阶层认同及其变迁——以1991-2013年的上海为例","李骏","上海社会科学院社会学研究所;","社会学研究","阶层认同;;主观社会地位;;资产;;上海","阶层认同研究近年来受到学界关注,但一直缺乏长时段的变迁分析。本文利用上海市1991、1996、2005、2008、2013年五次社会调查数据,""全景式""地实证分析了中国城市居民阶层认同及其决定模式的时代变迁。研究发现,从20世纪90年代到21世纪初,人们的主观社会地位经历了从""一切向钱看""向教育、职业、收入""多元决定""的良性转变;但后十年却进入了新的主要以资产(收入和住房)来决定的时代。与此同时,社会平均的主观社会地位历年来也逐渐下降。城市社会变迁的阶段性特点决定了阶层认同的上述变迁,资产不平等日益走强这一宏观的经济与社会变迁特征已经深刻地影响了人们的主观意识。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_x1AakASBIGAEEAT4PEPFHsSacqoBzPkUigFMINbliKp0L3lhxI3ropa7tuDfCOVDvSARaV3Y1c0K9y2o8geBQuln7Je7szK1EBy9vLc94GwYdlRcKVoLv86HGiy-r8PjRLgYInzuOuw==&uniplatform=NZKPT&language=CHS"
"shxyj147","期刊","管理合法性：城市基层政府的法律行动研究","朱涛","中国社会科学院社会发展战略研究院;","社会学研究","基层法治;;法律行动;;管理合法性","本文构建了中国基层法治研究分类框架,并将城市基层政府作为法律资源运用的主体与焦点,同时延续法律社会学重视法律实践及合法性建构的研究传统,通过治理""住改商""案例,提炼出""寻法—宣法—执法—督法""的法律行动过程,进而以""管理合法性""概念来统领政府法律行动的机制分析。这有别于""社会反抗""类的法律行动研究,完善了国内法律社会学研究的""国家(政府)""面向。在此基础上,本文进一步将""管理合法性""细分为全程管理、互动管理、能动管理三个维度,基层政府在这三个维度塑造并使法律行动呈现不同的样态,体现出行动中的合法性,这为我们理解政府的法律行动提供了一种具体和维度化的分析路径。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r9-AiCPihYECQb2W79dAFW7cBc3MqIy9_r-B9O1jWH-j7zeSFUCePg043ArrNzXuKiwCxwVLMCyaL4zWzrJVpPrW8RIkabdPqJp1xf--dzb_wuEN4LAzEFyk_5P7au19uXYJDTeVD7ixg==&uniplatform=NZKPT&language=CHS"
"shxyj148","期刊","信与疑之间——民众对医生“反常”信任的实证分析","牛冠朝; 刘军强","中山大学政治与公共事务管理学院;","社会学研究","信任;;职业信任;;医患关系","信任为良性医患关系之必需。本文呈现了民众对医生群体的""反常""信任:民众对医生总体信任度较高,但对其医术、医德缺乏信任。为何会存有这种信任度差别?本文发现:中国医生职业信任主要源于民众对国家医疗制度的认同;医术、医德对医生信任具有塑造作用,但制度信任对其塑造力具有强烈的替代作用;制度信任会促进民众对医生抽象层面和具体层面的信任反差。通过对职业与国家关系的讨论,本文有助于理解复杂医患关系的形成机制。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_-G_ONDaMbLOZkmwH7KEef-KF0uk-oZZQNCjjiJBAIT-CdqRDjm5P6pcJ0Fgi2nNrPQp8k6hzTMZk3ALY2XHQFqSYE5gzPZJmeRpUPx7ZyoaDOZOD5iOnnvY7-EykV-K-lhKx2FzFYDA==&uniplatform=NZKPT&language=CHS"
"shxyj149","期刊","空间理论视角下老年流动人口的社会适应","杨菊华","中央民族大学社会学系;","社会学研究","老年流动人口;;物理空间;;社会空间;;精神空间;;社会适应","本文从社会学空间理论出发,突出""流动""""老年""的交叠属性,检视老年流动人口的社会适应。数据分析结果发现,该群体的社会适应呈现""高心理—中行为—低文化""模式:对流入地的认同与归属感强,但行为适应不足,文化适应更难。尽管老年人的地域流动打破了物理边界,但制度边界与社会边界却未得到重构,故而造成其适应理念与客观现实之间存在巨大张力。模糊制度和社会边界、增强心理和精神空间的可达性是有效推动老年流动人口社会适应的重要着力点。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8WKPIaE6euVepE7jR1qG5DBvFg1nIRJerJh3gdfP5cqk82eUAr7jt4IWYd-qF8rAZXszmJ9JHSBA5ONtjjt_KBiLlGZK34K69oVlFoLQ23cR0iwBHpgmHgKgs7NdL5Q8DycLXMUagXGA==&uniplatform=NZKPT&language=CHS"
"shxyj150","期刊","“望子成龙”何以实现?——基于父母与子女教育期望异同的分析","李佳丽; 胡咏梅","上海师范大学国际与比较教育研究院;北京师范大学教育学部/首都教育经济研究基地;","社会学研究","父母教育期望;;学生教育期望;;一致性;;差异;;学业表现","本文以社会认知理论和社会资本理论为基础,探究学生教育期望在""望子成龙""实现过程中的作用机制。研究发现,学生自我教育期望是实现""望子成龙""的关键,它在家庭背景和父母教育期望对子女学业表现的影响中起着显著的中介作用。家庭社会资本只有在父母与子女具有一致的高教育期望,才能通过频繁的亲子交流、亲子陪伴进行有效传递。当父母和学生教育期望不一致时,高教育期望的作用会因父母低教育期望带来的社会资本缺失,或学生低教育期望导致的社会资本不能有效传递而被削弱。",2021,36,3,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_BYAVAGoV1wSSSI2B6-mTvny-7S4GugNEeqHMa8b0tgFG5FOXqFFAEX2dAJOLs91vWb6zBdqrDFJqDrOrCEfbhoaHzZNp8fpDCClXOhThG1OQizo5lMr6ExIsb52sRLfRJt6_sw7g4XA==&uniplatform=NZKPT&language=CHS"
"shxyj151","期刊","代际关系、养老保险与中国城镇养老新图景","郭瑜; 张寅凯","中国人民大学劳动人事学院;香港大学社会工作及社会行政学系;","社会学研究","现代化;;代际关系;;养老保险;;养老预期","基于定量与定性的混合研究,本文揭示了我国家庭代际关系在现代化浪潮下所展现出的韧性与弹性、团结与张力并存的新图景。养老保险逐渐成为中国城镇老年人经济独立的基石,协助达成当代老年人""分而不离、重心下移""的""体谅式养老""方式。研究表明,养老保险和个体现代化进一步对代际关系产生了交互作用,形塑了社会化养老与家庭支持并存且互为补充的养老预期。今后,政府应不断优化职能定位,合理引入市场和社会力量,依靠政府、社会、市场、家庭与个人的合力来破解养老照料""不可能三角""。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8H20d-xHHwBuS9Hb-sy_kW1zGQUaJuPqMdxxgjRSwr-dhRF3CdYiwqePdSH6kemnrmAAWF7Rrwn7UWCyWpk9AfJoxLbrPtur6tDSbpgWnP6Q6NR3vUvKdWrNuIF-pY_NFX8SXTPTIKTA==&uniplatform=NZKPT&language=CHS"
"shxyj152","期刊","迈向共同富裕——农业农村现代化实践行动和路径的社会学思考","王春光","中国社会科学院社会学研究所;","社会学研究","共同富裕;;农业现代化;;农村现代化;;连接;;路径","2017年党的十九大提出的乡村振兴发展战略将成为我国未来几十年最重要的发展战略,事关国家现代化建设和发展的成败。农业现代化和农村现代化是实现乡村振兴的两大关键举措。此前的现代化发展战略只提农业现代化,现在则开始农村现代化与农业现代化并重,其背后的原因是两者之间尚未实现有效的连接、转换和相互支持,而这是摆在当前乡村振兴发展道路面前的关键难题,亟待破解。本文从农村社会学的角度深入分析了农业农村现代化的多元实践行动主体及其关系,旨在揭示未来实现农业农村现代化的可能路径,并提出相应的有关政策创新的思考和建议。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_QocZl5dKgES2zY8BFSlhACBcSQfUCmxopbBzfgE29ieo-Pq_SEOp9ZzClEhIGoddo2w2HgdzFxr3NGj26hBytukxceMN2OFwBJBqqOSsXgvVeB7VnuTgaZ2nBLp_D63vuDKnvCuODhA==&uniplatform=NZKPT&language=CHS"
"shxyj153","期刊","机手与麦客——一个公司型农场机械化的社会学研究","徐宗阳","中国社会科学院社会学研究所;","社会学研究","资本下乡;;农业机械化;;麦客;;跨区作业","本文试图以资本下乡后一个公司型农场内收割机的闲置现象切入,展现农业机械化的实现过程及复杂逻辑。这个农场实现农业机械化的过程中出现了从使用机手到雇用麦客的转变。通过将机手和麦客这两类劳动力群体置于不同的社会结构和具体情境下,本文发现,这个农场机械化收割的失败与他们本身作为外来资本的身份以及本地机手以对待外人的行动逻辑与之相处密不可分。雇用麦客带来的机械化收割的成功则取决于麦客群内部的亲属关系、麦客经纪人与麦客之间的庇护关系以及麦客独特的社会身份。农业机械化并非简单依靠购入机械、升级设备就能实现,而是需要充分尊重并考虑村庄的社会结构和农民的观念心态。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_s0EamSBohLqiPEiCtyhEhL9cfSKzxKw0BbwgdNgIUihw3y7XeLIGIGcof2IJXcfCtAiuJMLwwWiZMTg5Q88Vdf3v_JqNrv3DG5RqeWJ5Z5pYu_BcUaf2bLephMsIO-f7VPTZsn2YpZw==&uniplatform=NZKPT&language=CHS"
"shxyj154","期刊","项目制的“双重效应”研究——基于城乡社区项目的数据分析","陈家建; 巩阅瑄","南京大学社会学院;西南财经大学经济与管理研究院;","社会学研究","项目制;;国家治理;;双重效应;;目标替代","项目在当前的国家治理中具有极为重要的意义,但其分配机制与成效也引发了大量的争论。本文通过系统的数据分析,揭示了基层的项目分布概况及其影响因素。在整体格局上,项目的分配呈现出""双重效应"":从宏观层面来看,经济欠发达的西部省份和农村地区获得了更多项目资源;但是,在地区内部,经济发展水平高的县和村/社区享受的项目资源更多。结合个案分析和数据验证,本文采用混合研究方法探究""双重效应""的形成机制。研究发现,中央政府通过项目制推进公共服务均衡,产生了宏观层面均等化分配现象;但是在省级以下,地方政府为了更容易应对考核任务,倾向于把项目分配给经济条件较好的地区。地方层面的两极化分配现象表明,项目制在实施过程中可能出现管理目标替代政策目标的问题。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8zSOAPTobHaJgiljgsOnaEdy6c3VqMXkjD4Xat4dvywnR8xfKx5ajdnwdZRHOaM0iT1HTY9ok-wQw4RcnXdZ5OJE9bYy89iZc4A7w4trmAQuHH0K_-fmxJjh9SXKjnnfQALdrT-ohkRg==&uniplatform=NZKPT&language=CHS"
"shxyj155","期刊","大数据和结构化数据整合的方法论——以中国人脉圈研究为例","罗家德; 高馨; 周涛; 刘黎春; 傅晓明; 刘知远; 苏毓淞","清华大学社会学系与公共管理学院;电子科技大学计算机科学与工程学院、大数据研究中心;腾讯CSIG云与智慧产业事业群;德国哥廷根大学数学与计算机学院;清华大学计算机科学与技术系;清华大学政治学系;","社会学研究","大数据;;扎根真相;;人脉圈分类模型;;社会计算学","本文以人脉圈层研究为例,将抽样调查得到的扎根真相与在中国广泛使用的一款社交软件A的大数据结合,建立人脉圈分类模型。在理论、数据挖掘、回归模型和分类预测模型及其解释工具的对话中,通过一次次抽样取得扎根真相,进行一轮轮的模型校准,发展出越来越精准的预测模型。本案例展示的大数据与结构化数据整合的研究范式是社会科学理论导引下的大数据研究方法论的实践。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8vf4Tk-7skLMrcPDR66dNo3RrM6UTDpGNGzZNWfOpwGpnGuikN3JBz9YRbcAB2m1gdz6wg4tzR0inzQRtJSMVW_nUAIPL3LAf6q1bCbQAc4yiQNdk41ZRfbmKdf1HRjOyoLcabTLWFPw==&uniplatform=NZKPT&language=CHS"
"shxyj156","期刊","社会学视角下的中国现代化新征程","李培林","中国社会科学院社会政法学部;","社会学研究","中国现代化;;现代化理论;;发展理念;;发展新阶段;;发展陷阱","2020年是中国现代发展史上一个重要节点,中国如期实现全面建成小康社会的目标并提出""十四五""时期国民经济和社会发展规划及2035年远景目标,开启了全面建设中国特色社会主义现代化新征程。本文从社会学视角出发,以四个维度阐释""现代化新征程""的含义和意义,即长远发展战略构想的新征程、发展理念变革跃升的新征程、应对新阶段新挑战的新征程和走出现代化诸多陷阱的新征程。本文还分析了西方现代化理论的演进所折射的各国现代化的经验与教训,以期为中国未来发展提供镜鉴。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_WayC5gSUZWalDcMbJss_apzZprwt57g1YEvJsmcdY2PLoUrBsSXhj65qaSvi_Dx-GJkT3SxDUxnqLloY80DJUvCNm3hmBisGfYSlSA-Z8qwUO_NZkUr5RA_ViqOkPFFnH0dWyBp74eA==&uniplatform=NZKPT&language=CHS"
"shxyj157","期刊","中国现代化新征程与社会治理再转型","李友梅","上海大学社会学院;","社会学研究","新征程;;社会治理再转型;;社会学研究新自觉","党的十九届五中全会开启了""全面建设社会主义现代化国家新征程"",由此社会治理现代化进入了新阶段。面对社会主要矛盾转化、社会高质量发展和人民对美好生活的新期待,中国社会治理创新将怎样再转型,中国社会学又要站在怎样的方位,以怎样的认识论和方法论才能更加贴切地把握和诠释这一过程,这是本文重点思考的问题。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r8n6eivElY__6jE_p6Tz8lNAhGzYmwOrjhs7Aw7BQZzEQKN920xwBcCifkdrLDE_5irqsNBcbb7nSgpqsm0LBFD4t9LKtD5ShOtFfAbwg1r60aVyCWKVqYcxVwC3EZwvQKtX8vOVBz2xw==&uniplatform=NZKPT&language=CHS"
"shxyj158","期刊","政法传统背景下的妇联妇女权益维护(1980-2016)","陈伟杰","中华女子学院社会工作学院;","社会学研究","政法传统;;妇联妇女权益维护;;权利的政治;;策略弹性","20世纪80年代以来,在政法传统的塑造下,妇联妇女权益维护工作维续其行动的政治归附性,获取法律给予的独特组织授权,建立连接国家实权机构的嵌入式权益维护网络。这些中观结构进而影响了妇联在包括参与、普法和救助在内的妇女权益维护行动中采取的策略。概括地说,在中观结构形成和策略选择中,皆存在""以法入政""和""以政入法""两类实践机制。政法传统背景下妇联妇女权益维护的特质,可用""权利的政治""和""策略弹性""来概括。""权利的政治""规定了妇联妇女权益维护工作的基本方向。在此前提之下,妇联具有选择政治与法律的混合路径开展妇女权益维护的弹性空间。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_MTGGvQj-RzJwd131yXwT7t6X664A8yZrQCUVOo8YIQkvlWc1NZwt4jMcliHXSTbeE1KXG2GCvTLKNlqW58_ZEp5iiNYjI3pyv2NiELmThbZMMukZixecx4o_WebChoZ0Vk4UfP0OPKA==&uniplatform=NZKPT&language=CHS"
"shxyj159","期刊","垃圾作为活力之物——物质性视角下的废弃物研究","张劼颖","中国社会科学院社会学研究所;","社会学研究","垃圾;;物质性;;行动者网络理论;;物的社会生命;;环境治理","本文尝试通过物质性的进路对垃圾进行研究,这意味着在物质性视角下对垃圾进行重新理解,包括在社会历史维度上检视垃圾在现代化进程中的变迁,在人与物的关系中考察垃圾的制造与处理,以及对垃圾参与建构的诸多环境和社会议题进行分析。在此基础上,本文尝试使用行动者网络理论建立一个垃圾研究的分析框架。由对垃圾物质性的探究可见,垃圾虽被现代城市环境工程及主流处理技术界定为污秽、无用之死物,其实却是""活力之物""。垃圾具有社会生命,在社会当中生成、流动、转化,与不同的行动者互动、形成联结,并参与社会事实的建构。它以出人意料的方式影响环境与社会,不但持续挑战既有的环境治理方案和科技,而且促使社会不断寻求和创造新的技术、观念、实践和行动。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r9n3LZZFJH1cTZF50WjXjcIuh-GS6_F_nrsyote9YVih1pz9dXliFrsxKUh0lWi5bk7CFOtnU9Uya9LrIbDg5wdKWXCCQv5mnnO4RbzviMS42F8m3JZomh5rJVFEH8w5zMQdAKMVbCXrg==&uniplatform=NZKPT&language=CHS"
"shxyj160","期刊","大学校园里的竞争还要靠“拼爹”吗?——家庭背景在大学生人力资本形成中的作用","李春玲; 郭亚平","中央民族大学民族学与社会学学院;中国社会科学院社会学研究所;中华女子学院社会工作学院;","社会学研究","教育不平等;;文化再生产;;家庭背景;;人力资本;;高等教育","本文采用""中国大学生追踪调查(PSCUS)""数据,系统分析了家庭背景因素对大学生人力资本积累的影响。研究发现:在精英大学中,家庭背景几乎没有影响,选择性淘汰效应突出;在普通本科大学中,家庭背景作用显著,文化再生产机制作用明显,但个人努力因素也同样重要;在高职院校中,文化再生产机制和能力主义规则的作用都不突出。高等教育大众化导致了大学的分化,不同类型大学竞争场域和竞争规则出现极大差异,文化再生产机制和选择性淘汰假设在大学校园竞争中都留有痕迹,但在不同类型的大学中发挥不同的作用。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r--YEgLYpU47KP8rtPc5VYQWvUxLVnBo0tPQIXDH1t7mvbKEtJoDs8z9pBMy7sGKMYd8j-Tz4jMtQsEYVg4qU5NdnYB9gFZjlozl4vfQ8rl_J1lFdizV46iIt-BUlyU0YxYqL_JyXWLtQ==&uniplatform=NZKPT&language=CHS"
"shxyj161","期刊","经典社会理论与比较历史分析——一个批判性的考察","应星","清华大学社会学系;","社会学研究","比较历史分析;;经典;;中层理论化;;摩尔—斯考切波路线","比较历史分析是20世纪60年代中期在美国社会科学界开始兴盛的一个跨学科研究范式,其渊源可以追溯到20世纪20年代以前的欧洲经典社会科学传统。本文从知识社会学的视角梳理了比较历史分析的欧洲经典传统的奠基、在美国学界发生的""扳道""以及复兴的过程,剖析了以摩尔和斯考切波为代表的美国比较历史分析主流学界对马克思、韦伯等经典传统的理解方式,批评了美国学界过度化约经典理论的复杂性带来的""中层理论化""问题,并面向中国学界提出了比较历史分析再造的新起点。",2021,36,2,"https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_bHzZB6kdubsJJ05oPgwkqee3jU-zZUVcYEtwx9wLYXxxO_FtF5f7lKqSkDfAZt5EbdJGRuZuG8LHQ18pPy9HTXh2m87kjyt8fB4gKm4VFFTlp3OHxc1T1oOaHvw5tYedBZ4ehFVBK9w==&uniplatform=NZKPT&language=CHS"
